target,text
1,freemsg hi babi wow got new cam mobi wan na c hot pic fanci chatim w8in 4utxt rpli chat 82242 hlp 08712317606 msg150p 2rcv
1,free nokia motorola upto 12mth 12price linerent 500 free xnet mins100txtmth free btooth call mobileupd8 08001950382 call 2optoutd3wv
0,princess bet brotha chase
0,7 go ok na
0,she fine send greet
0,that cool day
0,one day billion class right
0,lol right diet everyday cheat anyway im meant fatti
0,anyth lor toa payoh got place 2 walk meh
0,cant believ attach see everi day know best get babe go teach class midnight
0,kkwhi cant come search job
0,cinema plu drink appeal tomo fr thriller director like mac 830
0,lick everi drop readi use mouth well
1,get 3 lion england tone repli lionm 4 mono lionp 4 poli 4 go 2 wwwringtonescouk origin n best tone 3gbp network oper rate appli
0,ssindia go draw seri mani year south african soil
1,donat unicef asian tsunami disast support fund text donat 864233 ad next bill
1,1000 cash 2000 prize claim call09050000327
0,money issu weigh thank breath easier ill make sure dont regret thank
0,wewa 130 iriv 255 128 mb
1,hi ami send free phone number coupl day give access adult parti
0,ye one woman man pleas tell like dislik bed
0,hit move
0,sorri ill call later
0,im hungri buy smth home
0,oh ho first time u use type word
0,parti place usf charg contribut way greatli appreci yeah got room one
0,brother geniu
0,good think could send pix would love see top bottom
0,wan na watch movi
0,ye princess want make happi
0,eh den sat u book e kb liao huh
0,want talk
1,rington club get uk singl chart mobil week choos top qualiti rington messag free charg
1,today vodafon number end 4882 select receiv award number match call 09064019014 receiv award
0,im home pleas call
0,importantli discuss u
1,urgent tri contact u today draw show prize guarante call 09050001808 land line claim m95 valid12hr
0,like italian food
0,well know mean text
0,neft transact refer number ltgt rs ltdecimalgt credit beneficiari account ltgt lttimegt ltgt
0,awesom rememb last time got somebodi high first time diesel v
0,felt sonot convey reason ese
0,go thru differ feelingwav decis cope individualtim heal everyth believ
0,give fli monkey wot think certainli mind friend mine
0,sent email address incomm right
0,aight fuck ill get later
0,yar say got error
0,yeah sure thing mate haunt got stuff sort im go sound anyway promot hex way dont know number joke
0,time come tomorrow
0,yeah dont go bed ill back midnight
0,catch bu fri egg make tea eat mom left dinner feel love
0,alway make thing bigger
0,ran younger man make pretti babi togeth
0,come mahal bu stop ltdecimalgt
0,sir late pay rent past month pay ltgt charg felt would inconsider nag someth give great cost that didnt speak howev recess wont abl pay charg month henc askin well ahead month end pleas help thank
0,yet chikkuk wat abt tht guy stop irrit msging u
0,kkhow much cost
0,tomarrow want got court ltdecimalgt come bu stand 9
0,see forward messag proof
1,httptm widelivecomindex wmlid820554ad0a1705572711firsttrueåác c ringtoneåá
0,lolnic went fish water
0,u realli pig leh sleep much dad wake 10 smth 2 eat lunch today
0,opposit side drop
0,guess that worri must know there way bodi repair im quit sure shouldnt worri well take slow first test guid ovul relax noth youv said reason worri ill keep followin
0,dunno da next show aft 6 850 toa payoh got 650
0,pl pl find aunt nike
0,ok tri week end cours coimbator
0,sorri vikki im watch olav mandara movi kano trishul theatr wit frnd
0,pl send correct name da
0,ìï still attend da talk
0,take care financi problemi help
1,thank rington order refer t91 charg gbp 4 per week unsubscrib anytim call custom servic 09057039994
0,hold
0,best line said love wait till day forget u day u realiz u forget gn
1,urgent 2nd attempt contact u prize yesterday still await collect claim call 09061702893
0,better made friday stuf like pig yesterday feel bleh least writh pain kind bleh
0,wan na gym
0,2mro come gym machan goodnight
0,im fine hope also
0,housemaid murder coz man murder ltgt th januari public holiday govtinstituit closedinclud post offic
0,ok later show around 8830 want cld drink wld prefer spend money nosh dont mind nxt wk
0,anyth lor
0,wat time ì finish
0,havent stuck orchard dad car go 4 dinner u leh r free tonight
0,funer home audrey dad
0,march end readi call sure problem capit never complet far how work ladi
0,hard believ thing like say lie think twice say anyth
0,messageno responcewhat happend
0,jay say your doublefaggot
0,oki ì wan meet bishan co bishan im drive today
0,first strike red one bird antelop begin toplay fieldof selfindepend believ flower content growrandom
0,total disappoint text craziest shit got
0,sweetheart hope kind day one load reason smile biola
0,tee hee lectur cheeri bye bye
0,hello handsom find job lazi work toward get back net mummi where boytoy miss
0,r still meet 4 dinner tonight
0,need get
0,mm umma ask vava also come tell play later togeth
0,get opinion someth first
0,u mean u almost done done wif sleep tot u go take nap yup send liao im pick ard 4 smth lor
0,yago restaur
0,how queen go royal wed
0,er yeah b 1526 sorri tell pubcaf sit come wen u
0,yep fine 730 830 ice age
1,nokia 7250i get win free auction take part send nokia 86021 hgsuite3422land roww1jhl 16
1,sorri u unsubscrib yet mob offer packag min term 54 week pl resubmit request expiri repli themob help 4 info
0,x2 ltgt go get
1,network oper servic free cs visit 80488biz
0,come friday leav pongaldo get news work place
0,still come tonight
0,meant say cant wait see u get bore bridgwat banter
0,what nanni address
0,turn stereo love mi phone unknown album
0,live next ltgt min
0,sure stomach
0,sorri c ur msg yar lor poor thing 4 one night tmr ull brand new room 2 sleep
0,dunno let go learn pilat
0,late
0,thank repli today ur visa come r u still buy gucci bag sister thing easi uncl john also bill realli need think make money later sha
0,hey babe how go ever figur go new year
0,canåõt wait cornwal hope tonight isnåõt bad well itåõ rock night shite anyway iåõm go kip good night speak soon
0,doubt could handl 5 time per night case
0,none that happen til get though
0,good night dear sleepwellamptak care
0,well good morn mr how london treatin ya treacl
1,repli win weekli 2006 fifa world cup held send stop 87239 end servic
1,custom servic annonc new year deliveri wait pleas call 07046744435 arrang deliveri
0,feel alway happi slowli becom habit amp final becom part life follow happi morn amp happi day
0,guy go see movi side
0,unlimit text limit minut
0,sez how u de arab boy hope u r good give love 2 evry1 love ya eshxxxxxxxxxxx
0,wonder phone batteri went dead tell love babe
0,today sorri day ever angri ever misbehav hurt plz plz slap urself bcoz ur fault im basic good
0,want send someth sell fast ltgt k easi money
1,mobil 11mth updat free orang latest colour camera mobil unlimit weekend call call mobil upd8 freefon 08000839402 2stoptxt
0,drug abl eat
0,hey hey wereth monkeespeopl say monkeyaround howdi gorgeou
0,make dinner
0,reali sorryi dont recognis number confus r u pleas
0,cant pick phone right pl send messag
0,sari need tim bollox hurt lot tol
0,lateso call tomorrow morningtak care sweet dreamsu meummifyingby
0,hi durban still number
0,yo way could pick someth tonight
1,think ur smart win week weekli quiz text play 85222 nowtc winnersclub po box 84 m26 3uz 16 gbp150week
1,new 2 club dont fink met yet b gr8 2 c u pleas leav msg 2day wiv ur area 09099726553 repli promis carli x lkpobox177hp51fl
0,wait ltgt min
0,mum repent
0,also rememb bead dont come ever
0,ill 3 min look
0,basket gettin full might tonight
0,im turn phone mom tell everyon cancer sister wont stop call hurt talk cant put see u u get home love u
1,link pictur sent also use httpalto18coukwavewaveaspo44345
0,jo ask u wana meet
0,weird know one point
0,ah poop look like ill prob send laptop get fix cuz gpu problem
0,nohe join today
0,boy sweet word left morn sigh goe day love start studi
0,dude makin weirdi browni sister made awesom cooki took pic
0,omg could snow tonit
0,want ask ì wait 4 finish lect co lect finish hour anyway
0,hi darlin youphon im athom youwanna chat
0,monday next week give full gist
0,wat da model num ur phone
0,babi promis treat well bet take good care
0,univers southern california
0,hey sorri didntgiv ya bellearli hunni
0,fyi im gon na call sporad start like ltgt bc doin shit
0,life style garment account pleas
0,free call sir
0,good morn princess happi new year
0,start search get job daysh great potenti talent
0,ok lor ned 2 go toa payoh 4 2 return smth u wan 2 send wat
0,fine rememb
0,finish lunch alreadi u wake alreadi
0,yar lor wan 2 go c hors race today mah eat earlier lor ate chicken rice u
0,ive search right word thank breather promis wont take help grant fulfil promis wonder bless time
0,ugh long day im exhaust want cuddl take nap
0,uncl timi help clear car
0,take half day leav bec well
0,deam see onlin shop ask
1,guarante latest nokia phone 40gb ipod mp3 player prize txt word collect 83355 ibhltd ldnw15h 150pmtmsgrcvd18
0,that u haf 2 keep busi
0,messagesom text miss sendernam miss number miss sentdat miss miss u lot that everyth miss sent via fullonsmscom
0,tri weekend v
0,cool time think get
0,told tell stupid hear wont tell anyth dad call brother spoken
0,hope pee burn tonit
0,aight yo dat straight dogg
0,nimbomson yep phone know one obvious co that real word
0,120 call cost guess isnt bad miss ya need ya want ya love ya
0,late need go n get da laptop
0,txting drive
0,ranjith cal drpd deeraj deepak 5min hold
0,plural noun research
0,like di sweater fr mango size alreadi irrit
0,someon smoke everi time ive smoke last two week call text want smoke
0,ive sent ì part
0,come slave go shell unconsci avoid make unhappi
1,hard live 121 chat 60pmin choos girl connect live call 09094646899 cheap chat uk biggest live servic vu bcm1896wc1n3xx
1,import custom servic announc call freephon 0800 542 0825
0,dog must alway wait till end day word run time cell alreadi
0,stuff sell ill tell
1,save money wed lingeri wwwbridalpetticoatdreamscouk choos superb select nation deliveri brought weddingfriend
0,sure get acknowledg astoundingli tactless gener faggi demand blood oath fo
0,fact leav think addi goe back school tue wed
0,u know watchin lido
0,peopl game im mall iouri kaila
0,ill get tomorrow send
1,romcapspam everyon around respond well presenc sinc warm outgo bring real breath sunshin
0,make happi
0,call like ltgt time oh give us hypertens oh
1,dear voucher holder 2 claim week offer pc go httpwwwetlpcoukexpressoff tsc apply2 stop text txt stop 80062
0,good morn princess great day
0,hmmm guess go 4 kb n power yoga haha dunno tahan power yoga anot thk got lo oso forgot liao
0,tessypl favor pl convey birthday wish nimyapl dnt forget today birthday shija
0,yeah still give ride
0,exam februari 4 wish great day
0,pain urin thing els
0,im town ill ju take mrt later
0,thank lot wish birthday thank make birthday truli memor
0,slaaaaav must summon time dont wish come anymor
0,swt thought nver get tire littl thing 4 lovabl person cozsomtim littl thing occupi biggest part heart gud ni8
1,shop till u drop either 10k 5k cash travel voucher call 09064011000 ntt po box cr01327bt fixedlin cost 150ppm mobil vari
0,u meet fren dun wan meet ah muz b guy rite
0,ela kanoil download come wen ur free
0,xy ur car u pick
0,good swimsuit allow
0,u buy newspap alreadi
1,ur go 2 bahama callfreefon 08081560665 speak live oper claim either bahama cruis cash 18onli opt txt x 07786200117
1,congrat nokia 3650 video camera phone call 09066382422 call cost 150ppm ave call 3min vari mobil 16 close 300603 post bcm4284 ldn wc1n3xx
0,stop get ice cream go back
0,hi darlin im way london smash anoth driver big dent im realli miss u u xxx
0,thank god bed
1,goal arsen 4 henri 7 v liverpool 2 henri score simpl shot 6 yard pass bergkamp give arsen 2 goal margin 78 min
0,wait 2 minstand bu stop
0,littl difficult simpl way enter place
0,prof pass paper sem congrat student enna kalaachutaarama prof gud mrng
0,haha awesom ive 4u coupl time all come
0,ok lar joke wif u oni
0,yeah fact ask need anyth like hour ago much
0,evri emot dsnt hav wordsevri wish dsnt hav prayr u smile world wit uothrwis even drop tear dsnt lik 2 stay wit uso b happi good morn keep smile
0,that cool want pleas
0,haha realli oh deduct lesson tmr
